source_sheet,source_code,source_description,eshop_title,source_brand,decision,reason,recommended_action,source_document
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,006205,ΠΑΙΧΝΙΔΙ KONG FetchStix w/Rope Lg,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,004237,ΠΕΡΙΛΑΙΜΙΟ ΙΜΑΝΤΑ ΔΙΠΛΟ PET CAMELOT - 25x65,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,003703,NOBBY Λουρί SOFT GRIP blue 120cm M-L,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,004161,ΠΕΡΙΛΑΙΜΙΟ WAX OIL 40x60cm,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,006555,ΠΑΙΧΝΙΔΙ.ΣΚ Petsport 4-Knot Cotton Rope 63cm,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,005985,ΠΑΙΧΝΙΔΙ KONG WOBBLER SM,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,006153,ΠΑΙΧΝΙΔΙ.ΣΚ KONG Rewards Shell Sm,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,005838,ΠΑΙΧΝΙΔΙ ΣΚΥΛΟΥ ΛΟΥΤΡΙΝΗ ΚΑΜΗΛΟΠΑΡΔΑΛΥ ΜΕ ΜΠΑΛΕΣ ΤΕΝΝΙΣ,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,018881,PW Κολάρο Γάτας Bowknot Κοκκινο 30cm,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,005519,ΠΑΙΧΝ.ΣΚ FOXES GREY-BROWN 38X15X12 cm,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,019149,ΟΝΥΧΟΔΡΟΜΙΟ CUBIC CAT TREE 43.5X30X43.5CM,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,019184,ΣΑΜΠΟΥΑΝ OXY-MED Hypo Allergenic 592ml,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,018618,FERRIBIELLA CUCCETA CAT TREE 45cm,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,019281,ΕΠΙΣΤΗΘΙΑ MEMOPET,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,006763,ΠΑΙΧΝΙΔΙ.ΣΚ AFP Lambswool-Cuddle Crackler,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,008347,ΜΠΟΛ CAMELOT ΑΝΟΞΕΙΔΩΤΟ ΑΝΤΙΟΛΙΣΘΗΤΙΚΗ ΒΑΣΗ 250ml,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,008394,ΜΠΟΛ CAMELOT ΑΝΟΞΕΙΔΩΤΟ ΑΝΤΙΟΛΙΣΘΙΤΙΚΗ ΒΑΣΗ 2000ml,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,007829,NOBBY Carrier LUJAN L 48x25x33cm,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,010238,ΚΑΘΑΡΙΣΤΙΚΟ ΑΥΤΙΩΝ ΣΚΥΛΟΥ TROP.EAR CLEAN DUALACTION 118ML,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,013081,ΛΟΥΡΙ Rope Plain PINK TWIST 180cm,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,003381,ΣΤΡΩΜΑ FERPLAST PRINCE 45/2 CUSHION PURPLE BEIGE,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,014871,CONDITIONER PERFECT CARE Tropical Mood 400ml,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,018541,DENIK ΚΡΕΒΑΤΙ 60cm,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,006146,ΠΑΙΧΝΙΔΙ KONG WILDKNOTS Bears XS-SM,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,003807,NOBBY -Νορβηγικό Επιστήθιο Classic PRENO ROYAL blue L 50-64cm + 42cm 25/35 mm,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,009069,ΤΣΑΝΤΑ ΜΕΤΑΦΟΡΑΣ BORSELLO 60 PIED-DE-POULE,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,003809,NOBBY -Νορβηγικό Επιστήθιο Classic PRENO ROYAL raspberry L 50-64cm + 42cm 25/35 mm,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,004170,ΙΜΑΝΤΑΣ ΣΚΥΛΟΥ HARNESS SET FOR ANIMALS 8mm,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,008500,ΦΙΜΩΤΡΟ ΠΛΑΣΤΙΚΟ ΜΕ ΔΕΡΜΑ L 1.5x48cm,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,008357,ΓΑΝΤΙ ΠΕΡΙΠΟΙΗΣΗΣ ΜΕ ΔΕΡΜΑ 23X17cm,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,004147,ΠΕΡΙΛΑΙΜΙΟ ΙΜΑΝΤΑΣ ΜΟΝΟ 10mmX30,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,018821,PW Γάντι Μασάζ και απομάκρυνσης τριχών,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,008498,ΦΙΜΩΤΡΟ ΠΛΑΣΤΙΚΟ ΜΕ ΔΕΡΜΑ S 1.1x39cm,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,019000,Bowl Eat Slow Live Longer Amaze Pinwheel Grey M,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,005980,ΠΑΙΧΝΙΔΙ KONG SPORT BALLS MD,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,008491,CAMELOT ΔΙΠΛΟ ΑΝΟΞ.ΜΠΟΛ 750ML,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,006169,ΠΑΙΧΝΙΔΙ KONG CoreStrength Bone Md/Lg,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,009655,ΤΣΑΝΤΑ ΜΕΤΑΦΟΡΑΣ PET BAG B2-B3-B7,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,012530,DOG KENNEL KENNY 1 FERPLAST,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,013167,ΙΜΑΝΤΑΣ FLEXI CLAS MD 5m-25kg PI,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,019488,ΙΜΑΝΤΑΣ FLEXI STYLE S 3m-12Kg RO,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,010237,SPA ΚΑΘΑΡΙΣΜΟΣ ΔΑΚΡΥΩΝ 236ml,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,008288,Animology Cologne Heaven Scent 150ml,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,018567,DENIK PET CLOTHES T35 M-L-XL-XXL,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,002856,ΚΡΕΒΑΤΙ GLEE KOS Small,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,003373,ΚΡΕΒΑΤΙ ΣΚΥΛΟΥ MUFFIN CUSHION,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,005905,ΠΑΙΧΝΙΔΙ ΣΚΥΛΟΥ COTTON ROPE 5 KNOTS 28mm-84cm 900gr,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,006023,ΠΑΙΧΝΙΔΙ KONG PUPPY LG,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,019354,ΠΑΙΧΝΙΔΙ KONG WOBBLER LARGE,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,019531,ΤΣΑΝΤΑ ΜΕΤΑΦΟΡΑΣ NOBBY TIMOR Grey 51x24x25cm,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,008778,BOWL PET INTEREST DELUXE MELAMINE SLURP L 900ML,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
